x;y;z
-11.4881;9.98042;-10.9667
-11.4904;9.98036;-10.9666
-11.4927;9.9803;-10.9665
-11.495;9.98024;-10.9664
-11.4973;9.98018;-10.9663
-11.4996;9.98012;-10.9662
-11.5019;9.98006;-10.9661
-11.5042;9.98;-10.966
-11.5065;9.97994;-10.9659
-11.5088;9.97988;-10.9658
-11.5111;9.97982;-10.9657
-11.5134;9.97975;-10.9656
-11.5157;9.97969;-10.9655
-11.518;9.97963;-10.9654
-11.5203;9.97957;-10.9653
-11.5226;9.97951;-10.9652
-11.5249;9.97945;-10.9651
-11.5272;9.97938;-10.965
-11.5295;9.97932;-10.9649
-11.5318;9.97926;-10.9648
-11.5341;9.9792;-10.9646
-11.5364;9.97914;-10.9645
-11.5387;9.97907;-10.9644
-11.541;9.97901;-10.9643
-11.5433;9.97895;-10.9642
-11.5456;9.97889;-10.9641
-11.5479;9.97882;-10.964
-11.5502;9.97876;-10.9639
-11.5525;9.9787;-10.9638
-11.5548;9.97864;-10.9637
-11.5571;9.97857;-10.9636
-11.5594;9.97851;-10.9635
-11.5617;9.97845;-10.9634
-11.564;9.97838;-10.9633
-11.5662;9.97832;-10.9631
-11.5685;9.97826;-10.963
-11.5708;9.97819;-10.9629
-11.5731;9.97813;-10.9628
-11.5754;9.97807;-10.9627
-11.5777;9.978;-10.9626
-11.58;9.97794;-10.9625
-11.5823;9.97787;-10.9624
-11.5846;9.97781;-10.9623
-11.5869;9.97775;-10.9622
-11.5892;9.97768;-10.9621
-11.5915;9.97762;-10.9619
-11.5938;9.97755;-10.9618
-11.5961;9.97749;-10.9617
-11.5984;9.97742;-10.9616
-11.6007;9.97736;-10.9615
-11.603;9.97729;-10.9614
-11.6053;9.97723;-10.9613
-11.6076;9.97716;-10.9612
-11.6099;9.9771;-10.9611
-11.6121;9.97703;-10.961
-11.6144;9.97697;-10.9608
-11.6167;9.9769;-10.9607
-11.619;9.97684;-10.9606
-11.6213;9.97677;-10.9605
-11.6236;9.97671;-10.9604
-11.6259;9.97664;-10.9603
-11.6282;9.97658;-10.9602
-11.6305;9.97651;-10.9601
