t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,energy,distance
76.3181,-8.01297e-08,-0.00564346,0,6.99722e-05,-5.23404e-05,0,-0.00127777,-0.00134235,0,-2.76293,-0.852989,0,-0.00127802,-0.00133567,0,-2.771,-0.855827,0,-0.0337171,0.00111618
76.4073,-9.25423e-09,-0.00565,0,2.91999e-05,-6.15838e-06,0,-0.00407725,-0.00386236,0,-1.16104,-2.68003,0,-0.00408391,-0.00386295,0,-1.14831,-2.68121,0,-0.033741,0.00214523
76.4965,-1.03852e-08,-0.0056565,0,-3.0896e-05,-6.79145e-06,0,-0.00403255,-0.00752706,0,1.21599,-2.65262,0,-0.00403916,-0.00752602,0,1.22749,-2.65855,0,-0.0337388,0.00247419
76.5858,-8.42259e-08,-0.00566304,0,-7.09773e-05,-5.49164e-05,0,-0.00111666,-0.00999307,0,2.80232,-0.748983,0,-0.00111518,-0.00999959,0,2.8111,-0.756101,0,-0.0337342,0.00204644
76.675,-1.77371e-07,-0.00566965,0,-6.03141e-05,-0.000114744,0,0.00256579,-0.00938136,0,2.38653,1.61042,0,0.002569,-0.00938722,0,2.38356,1.6161,0,-0.033684,0.000466974
76.7643,-2.26602e-07,-0.00567633,0,-8.35107e-06,-0.000145836,0,0.00451106,-0.00618471,0,0.332172,2.83776,0,0.00451726,-0.00618719,0,0.328293,2.84775,0,-0.0337373,0.0012048
76.8535,-1.97308e-07,-0.00568302,0,4.90832e-05,-0.00012725,0,0.00335481,-0.00263205,0,-1.93942,2.10867,0,0.00335676,-0.00262566,0,-1.94245,2.10693,0,-0.0336588,0.00231869
76.9428,-1.09185e-07,-0.00568966,0,7.29655e-05,-7.10631e-05,0,-0.000130776,-0.00119132,0,-2.88229,-0.112705,0,-0.000127107,-0.00118573,0,-2.88837,-0.115376,0,-0.0337356,0.00257805
77.032,-2.37663e-08,-0.00569621,0,4.50976e-05,-1.56866e-05,0,-0.00350349,-0.00293632,0,-1.77426,-2.30247,0,-0.00350994,-0.00293458,0,-1.7924,-2.30521,0,-0.0337365,0.00175396
77.1213,-2.69568e-09,-0.00570272,0,-1.60687e-05,-1.76754e-06,0,-0.00433661,-0.00667025,0,0.638199,-2.85377,0,-0.00434324,-0.00667107,0,0.632635,-2.85472,0,-0.0337301,0.000429763
77.2104,-5.18646e-08,-0.00570924,0,-6.18536e-05,-3.38867e-05,0,-0.00239299,-0.00947147,0,2.45142,-1.57477,0,-0.00239822,-0.00947563,0,2.44043,-1.5935,0,-0.0337044,0.00145435
77.2996,-1.47129e-07,-0.00571582,0,-6.9811e-05,-9.54432e-05,0,0.00136891,-0.0100012,0,2.76119,0.847614,0,0.00137413,-0.0100054,0,2.75999,0.852463,0,-0.0336822,0.00249315
77.3889,-2.17873e-07,-0.00572249,0,-2.89859e-05,-0.000140373,0,0.00416712,-0.00750846,0,1.14008,2.63313,0,0.00417087,-0.00751399,0,1.15234,2.62031,0,-0.0336863,0.00244385
77.4781,-2.16213e-07,-0.00572918,0,3.12528e-05,-0.000139215,0,0.00410099,-0.00378097,0,-1.2385,2.57293,0,0.0041057,-0.00377622,0,-1.23321,2.58892,0,-0.0337234,0.00154414
77.5674,-1.43532e-07,-0.00573584,0,7.02336e-05,-9.30617e-05,0,0.00122842,-0.0013922,0,-2.77601,0.760657,0,0.00123013,-0.00138573,0,-2.77858,0.751075,0,-0.0337396,7.64678e-05
77.6566,-5.14086e-08,-0.00574242,0,6.14546e-05,-3.37239e-05,0,-0.00241316,-0.00197512,0,-2.42692,-1.58721,0,-0.00241411,-0.00196851,0,-2.43337,-1.59393,0,-0.0336949,0.00185209
77.7459,-8.62164e-10,-0.00574894,0,9.19571e-06,-6.13133e-07,0,-0.00440942,-0.00517914,0,-0.360773,-2.89647,0,-0.00441544,-0.00518206,0,-0.366493,-2.90333,0,-0.0337391,0.00243959
77.8351,-3.09695e-08,-0.00575545,0,-5.0655e-05,-2.0252e-05,0,-0.00321861,-0.00883059,0,1.99594,-2.12335,0,-0.00322514,-0.00883202,0,2.01024,-2.12325,0,-0.0337176,0.00231802
77.9244,-1.21093e-07,-0.00576202,0,-7.30779e-05,-7.87281e-05,0,0.000340535,-0.0102359,0,2.88714,0.185527,0,0.000343325,-0.010242,0,2.89241,0.192599,0,-0.0337348,0.0015574
78.0136,-2.05253e-07,-0.00576866,0,-4.30142e-05,-0.000132421,0,0.00366713,-0.00842144,0,1.69407,2.31667,0,0.00367275,-0.00842504,0,1.70782,2.30788,0,-0.033719,0.00025673
78.1029,-2.24591e-07,-0.00577535,0,1.58701e-05,-0.000144522,0,0.00443136,-0.00477925,0,-0.631944,2.78806,0,0.00443792,-0.00478055,0,-0.623181,2.79356,0,-0.0337344,0.00183776
78.1921,-1.67032e-07,-0.00578203,0,6.41405e-05,-0.000108036,0,0.00215885,-0.00180652,0,-2.53411,1.34201,0,0.00215828,-0.00179986,0,-2.5386,1.35403,0,-0.0337321,0.00249214
78.2814,-7.38056e-08,-0.00578863,0,6.86228e-05,-4.82526e-05,0,-0.00152866,-0.00157256,0,-2.71176,-1.01348,0,-0.00152729,-0.00156602,0,-2.71545,-1.01863,0,-0.0337173,0.00235774
78.3705,-1.09033e-08,-0.00579516,0,3.15632e-05,-7.24664e-06,0,-0.00401216,-0.00386409,0,-1.24846,-2.63308,0,-0.00401858,-0.00386224,0,-1.2478,-2.64208,0,-0.0336973,0.000743585
78.4597,-9.64045e-09,-0.00580167,0,-2.98241e-05,-6.3042e-06,0,-0.0040626,-0.00760423,0,1.1844,-2.67088,0,-0.00406801,-0.00760816,0,1.17432,-2.67882,0,-0.033723,0.000928593
78.5489,-8.20217e-08,-0.0058082,0,-7.05974e-05,-5.34873e-05,0,-0.0012008,-0.0101145,0,2.79411,-0.801523,0,-0.00120535,-0.0101194,0,2.78926,-0.816584,0,-0.0337384,0.00205174
78.638,-1.6377e-07,-0.00581479,0,-6.54621e-05,-0.000106081,0,0.00202662,-0.00983951,0,2.58064,1.27214,0,0.0020325,-0.0098427,0,2.5966,1.26927,0,-0.033669,0.00256913
78.7272,-2.2365e-07,-0.00582147,0,-1.83502e-05,-0.000143998,0,0.00439473,-0.0069493,0,0.720349,2.77333,0,0.00440011,-0.00695327,0,0.730922,2.76681,0,-0.0337418,0.00169916
78.8164,-2.09698e-07,-0.00582815,0,3.87558e-05,-0.000135092,0,0.00384286,-0.00341397,0,-1.53661,2.41068,0,0.00384862,-0.00341057,0,-1.52849,2.42515,0,-0.0337419,0.000126181
78.9057,-1.29424e-07,-0.0058348,0,7.21772e-05,-8.40423e-05,0,0.000672082,-0.00137657,0,-2.85344,0.398352,0,0.000670654,-0.00137004,0,-2.85487,0.400056,0,-0.0337247,0.00160902
78.9949,-3.75772e-08,-0.00584138,0,5.46525e-05,-2.47168e-05,0,-0.00296014,-0.00249524,0,-2.15899,-1.94249,0,-0.00296102,-0.00248861,0,-2.16334,-1.95101,0,-0.0336874,0.00249614
79.0824,-6.54948e-08,-0.00584786,0,6.64267e-05,-4.2871e-05,0,-0.00185647,-0.00176989,0,-2.62323,-1.22255,0,-0.00185676,-0.00176322,0,-2.63029,-1.23517,0,-0.0337415,0.0016745
79.1715,-5.79106e-09,-0.00585439,0,2.33105e-05,-3.87922e-06,0,-0.00421429,-0.00442526,0,-0.922809,-2.76915,0,-0.00422076,-0.00442691,0,-0.92076,-2.77234,0,-0.033682,0.00242716
79.2608,-1.64728e-08,-0.00586089,0,-3.83359e-05,-1.07731e-05,0,-0.00379178,-0.00818388,0,1.51025,-2.49668,0,-0.00379847,-0.00818389,0,1.52164,-2.49959,0,-0.0337279,0.00231664
79.35,-9.55688e-08,-0.00586744,0,-7.24769e-05,-6.22599e-05,0,-0.00066799,-0.0102932,0,2.86189,-0.461541,0,-0.00066676,-0.0102997,0,2.87013,-0.462763,0,-0.0337258,0.00147078
79.4392,-1.81549e-07,-0.00587405,0,-5.83916e-05,-0.000117404,0,0.00273021,-0.00946872,0,2.30957,1.71781,0,0.002735,-0.00947339,0,2.30848,1.71909,0,-0.0336271,0.000672645
79.5284,-2.26893e-07,-0.00588073,0,-6.54957e-06,-0.000146018,0,0.00452285,-0.00627636,0,0.258992,2.84607,0,0.0045285,-0.00627994,0,0.258998,2.85386,0,-0.0337271,0.00209202
79.6176,-1.9632e-07,-0.00588741,0,4.97592e-05,-0.000126623,0,0.00331598,-0.00279435,0,-1.96765,2.07366,0,0.00331745,-0.00278783,0,-1.96769,2.09236,0,-0.0337419,0.0025578
79.7069,-1.08543e-07,-0.00589405,0,7.29474e-05,-7.06519e-05,0,-0.000155819,-0.00139666,0,-2.88507,-0.133325,0,-0.000152818,-0.00139069,0,-2.88416,-0.12728,0,-0.0337383,0.00215848
79.7961,-2.57567e-08,-0.0059006,0,4.67041e-05,-1.69939e-05,0,-0.0034252,-0.00304249,0,-1.84513,-2.24818,0,-0.00343081,-0.00303885,0,-1.84858,-2.2561,0,-0.0336422,0.000538652
79.8853,-1.95042e-09,-0.00590711,0,-1.37162e-05,-1.28327e-06,0,-0.00436635,-0.00673035,0,0.537966,-2.87506,0,-0.00437245,-0.00673307,0,0.546816,-2.87174,0,-0.0337421,0.00102713
79.9746,-5.88238e-08,-0.00591363,0,-6.45179e-05,-3.84174e-05,0,-0.00211763,-0.00984042,0,2.55874,-1.39605,0,-0.0021232,-0.00984411,0,2.54382,-1.4139,0,-0.0337268,0.00209928
80.0638,-1.51601e-07,-0.00592022,0,-6.88342e-05,-9.8308e-05,0,0.0015456,-0.0101469,0,2.71826,0.963061,0,0.00155111,-0.0101507,0,2.72567,0.963586,0,-0.0336828,0.00260496
80.1531,-2.19844e-07,-0.00592689,0,-2.59083e-05,-0.000141614,0,0.0042446,-0.00752238,0,1.01852,2.68098,0,0.00424924,-0.00752719,0,1.03051,2.67065,0,-0.0337309,0.00194405
80.2423,-2.14916e-07,-0.00593358,0,3.29209e-05,-0.000138394,0,0.00404922,-0.0038809,0,-1.30362,2.54251,0,0.00405493,-0.00387741,0,-1.30001,2.55443,0,-0.0337116,0.00035944
80.3314,-1.47811e-07,-0.00594023,0,6.93986e-05,-9.57921e-05,0,0.00139856,-0.00164602,0,-2.74374,0.860441,0,0.00139837,-0.00163934,0,-2.74482,0.867231,0,-0.0337236,0.001519
80.4201,-9.23233e-08,-0.00594679,0,7.18346e-05,-6.02137e-05,0,-0.000797071,-0.00152476,0,-2.84022,-0.546203,0,-0.000794355,-0.00151866,0,-2.841,-0.53993,0,-0.0337264,0.00252462
80.5093,-1.56502e-08,-0.00595333,0,3.73636e-05,-1.03697e-05,0,-0.00382438,-0.00366687,0,-1.47754,-2.51011,0,-0.00383093,-0.00366556,0,-1.47745,-2.51806,0,-0.033692,0.00149543
80.5986,-6.51596e-09,-0.00595983,0,-2.47141e-05,-4.26174e-06,0,-0.00418571,-0.00745201,0,0.97554,-2.75613,0,-0.00419201,-0.00745424,0,0.979035,-2.7551,0,-0.0337108,1.03751e-05
80.6876,-6.19017e-08,-0.00596636,0,-6.55604e-05,-4.042e-05,0,-0.00199612,-0.0099574,0,2.58866,-1.32425,0,-0.00200127,-0.00996166,0,2.59635,-1.32732,0,-0.0336214,0.00180154
80.7768,-1.55464e-07,-0.00597295,0,-6.78797e-05,-0.000100779,0,0.00169829,-0.0101425,0,2.67968,1.06164,0,0.00170393,-0.0101461,0,2.68875,1.06043,0,-0.0336505,0.0026007
80.8661,-2.2035e-07,-0.00597961,0,-2.50465e-05,-0.000141933,0,0.00426475,-0.00752154,0,0.985567,2.69246,0,0.00426915,-0.00752657,0,0.995302,2.68438,0,-0.0337025,0.00219309
80.9553,-2.12681e-07,-0.00598631,0,3.55735e-05,-0.000136979,0,0.00396117,-0.00376953,0,-1.398,2.49482,0,0.0039662,-0.00376512,0,-1.41541,2.49025,0,-0.0337294,0.000941711
81.0446,-1.35206e-07,-0.00599297,0,7.1519e-05,-8.77418e-05,0,0.000899906,-0.00157259,0,-2.82819,0.541126,0,0.000900168,-0.00156591,0,-2.82807,0.549866,0,-0.033741,0.000726078
81.1339,-4.19927e-08,-0.00599954,0,5.70663e-05,-2.75991e-05,0,-0.00278541,-0.00250372,0,-2.25197,-1.83984,0,-0.00278654,-0.00249713,0,-2.26126,-1.8257,0,-0.0337367,0.00214875
81.2231,-2.7088e-11,-0.00600606,0,2.19812e-06,-5.29727e-08,0,-0.00444262,-0.0058612,0,-0.0858134,-2.9187,0,-0.00444828,-0.00586476,0,-0.0880305,-2.9254,0,-0.0337357,0.00248556
81.3123,-3.80507e-08,-0.00601257,0,-5.50969e-05,-2.48754e-05,0,-0.00293874,-0.009359,0,2.17698,-1.94002,0,-0.00294498,-0.0093614,0,2.18049,-1.94093,0,-0.0336582,0.00207274
81.4016,-1.28124e-07,-0.00601914,0,-7.25969e-05,-8.32527e-05,0,0.000618826,-0.0104656,0,2.8655,0.37032,0,0.000621099,-0.0104719,0,2.876,0.365644,0,-0.0337422,0.000929833
81.4908,-2.09178e-07,-0.00602579,0,-3.93625e-05,-0.000134903,0,0.003822,-0.00845368,0,1.55262,2.41168,0,0.0038283,-0.00845594,0,1.56046,2.40919,0,-0.0336975,0.000994539
81.5796,-2.27315e-07,-0.00603241,0,-1.98659e-06,-0.000146276,0,0.00453967,-0.00614421,0,0.0789438,2.85717,0,0.00454508,-0.00614814,0,0.0781709,2.86319,0,-0.0337298,0.0025778
81.6688,-1.92556e-07,-0.00603909,0,5.21949e-05,-0.000124238,0,0.00316695,-0.00279546,0,-2.05851,1.99594,0,0.00316881,-0.00278904,0,-2.06945,1.98141,0,-0.0337309,0.00213502
81.7578,-1.21854e-07,-0.0060457,0,7.27369e-05,-7.91942e-05,0,0.000371608,-0.00155549,0,-2.87582,0.211013,0,0.000372439,-0.00154886,0,-2.87676,0.203975,0,-0.0337412,0.000189332
81.847,-3.32375e-08,-0.00605227,0,5.20094e-05,-2.18881e-05,0,-0.00313088,-0.00286846,0,-2.05595,-2.05043,0,-0.0031335,-0.00286231,0,-2.05734,-2.06677,0,-0.033707,0.00162767
81.9362,-2.25862e-10,-0.00605878,0,-4.89538e-06,-1.69071e-07,0,-0.00443491,-0.00634494,0,0.19399,-2.91507,0,-0.00444028,-0.00634891,0,0.193173,-2.91985,0,-0.0337287,0.00240581
82.0255,-4.72978e-08,-0.00606529,0,-5.98617e-05,-3.09081e-05,0,-0.00257311,-0.00970455,0,2.36209,-1.70228,0,-0.00257928,-0.00970712,0,2.37222,-1.70156,0,-0.0336631,0.00237354
82.1653,-2.24117e-07,-0.0060757,0,-1.71669e-05,-0.000144294,0,0.00441281,-0.00713294,0,0.674968,2.77801,0,0.00441901,-0.00713047,0,0.682719,2.78557,0,-0.0337401,0.0026182
82.2545,-2.06165e-07,-0.00608239,0,4.21033e-05,-0.000132856,0,0.00370271,-0.0034592,0,-1.67032,2.32791,0,0.00370934,-0.00345835,0,-1.65952,2.33103,0,-0.0337155,0.00213243
82.3438,-1.24015e-07,-0.00608903,0,7.26077e-05,-8.05792e-05,0,0.000457578,-0.00160576,0,-2.86696,0.26024,0,0.000457403,-0.00159908,0,-2.8754,0.264286,0,-0.0337337,0.000574554
82.433,-3.34964e-08,-0.0060956,0,5.21746e-05,-2.20579e-05,0,-0.00311916,-0.00290028,0,-2.05963,-2.05395,0,-0.00312474,-0.00289659,0,-2.06673,-2.04983,0,-0.0336489,0.000942753
82.5223,-4.35398e-10,-0.00610211,0,-6.64042e-06,-3.03565e-07,0,-0.00442625,-0.00649763,0,0.267193,-2.91053,0,-0.00443236,-0.00649493,0,0.257981,-2.91374,0,-0.03374,0.00214822
82.6115,-4.72615e-08,-0.00610863,0,-5.98458e-05,-3.08844e-05,0,-0.0025776,-0.00974474,0,2.36416,-1.70384,0,-0.00257766,-0.00975142,0,2.3689,-1.70188,0,-0.0336841,0.00254476
82.7008,-1.41753e-07,-0.00611521,0,-7.083e-05,-9.20032e-05,0,0.00115955,-0.0104585,0,2.80056,0.716792,0,0.00115828,-0.0104651,0,2.80121,0.711228,0,-0.0337251,0.00195818
82.79,-2.15784e-07,-0.00612187,0,-3.18725e-05,-0.000139066,0,0.00408317,-0.00808737,0,1.25268,2.57306,0,0.00408957,-0.00808928,0,1.26804,2.57705,0,-0.0337405,0.000716206
82.8793,-2.17896e-07,-0.00612857,0,2.89006e-05,-0.00014028,0,0.00416726,-0.00432529,0,-1.14544,2.6208,0,0.00417254,-0.0043212,0,-1.14024,2.62531,0,-0.0337004,0.00112461
82.9685,-1.47972e-07,-0.00613523,0,6.93604e-05,-9.58944e-05,0,0.00140227,-0.00184155,0,-2.73479,0.870663,0,0.0014074,-0.00183726,0,-2.75075,0.865101,0,-0.0337284,0.00239455
83.0578,-5.35185e-08,-0.00614182,0,6.23043e-05,-3.51025e-05,0,-0.00232719,-0.00231865,0,-2.45869,-1.5357,0,-0.00233321,-0.00231576,0,-2.4688,-1.53641,0,-0.0336356,0.00244287
83.147,-1.14336e-09,-0.00614833,0,1.05643e-05,-8.06e-07,0,-0.00439852,-0.0054979,0,-0.421127,-2.8891,0,-0.00440411,-0.00549423,0,-0.414373,-2.89544,0,-0.0337383,0.00186926
83.2359,-1.20324e-08,-0.00615484,0,-3.31285e-05,-7.86841e-06,0,-0.00396754,-0.00815894,0,1.31032,-2.60841,0,-0.0039739,-0.00816101,0,1.30973,-2.61758,0,-0.0336976,0.000678515
83.325,-7.63592e-08,-0.00616137,0,-6.94754e-05,-4.98137e-05,0,-0.00142771,-0.0103951,0,2.74486,-0.948885,0,-0.00142628,-0.0104016,0,2.74977,-0.959757,0,-0.0337421,0.00229749
83.4142,-1.71055e-07,-0.00616798,0,-6.29119e-05,-0.000110732,0,0.0023178,-0.0100357,0,2.4856,1.44792,0,0.00231749,-0.0100423,0,2.48995,1.46132,0,-0.0337397,0.00249124
83.5035,-2.25529e-07,-0.00617465,0,-1.29319e-05,-0.000145176,0,0.00446851,-0.0069687,0,0.514175,2.81387,0,0.00447495,-0.00696689,0,0.508579,2.81946,0,-0.0337262,0.00197751
83.5927,-2.0184e-07,-0.00618135,0,4.57253e-05,-0.000130118,0,0.00353221,-0.00333537,0,-1.80304,2.22456,0,0.00353779,-0.00333168,0,-1.81326,2.21784,0,-0.0336916,0.000427121
83.6819,-1.18161e-07,-0.00618799,0,7.28906e-05,-7.68276e-05,0,0.000224741,-0.00168917,0,-2.87937,0.11105,0,0.000227299,-0.00168299,0,-2.88537,0.116767,0,-0.0337306,0.00151438
83.7712,-2.9525e-08,-0.00619455,0,4.95073e-05,-1.94648e-05,0,-0.00327572,-0.00316215,0,-1.9611,-2.15227,0,-0.00328227,-0.0031608,0,-1.95431,-2.1566,0,-0.0336814,0.00230581
83.8599,-2.66943e-09,-0.00620106,0,1.59879e-05,-1.82074e-06,0,-0.00433833,-0.00522052,0,-0.629049,-2.85358,0,-0.0043436,-0.00521641,0,-0.63539,-2.8507,0,-0.0337168,0.0018948
83.9492,-2.40643e-08,-0.00620756,0,-4.54646e-05,-1.57367e-05,0,-0.00349257,-0.00896263,0,1.78799,-2.30565,0,-0.00349729,-0.00896737,0,1.80769,-2.29806,0,-0.0337129,0.000533496
84.0384,-1.08954e-07,-0.00621412,0,-7.32675e-05,-7.09078e-05,0,-0.000138944,-0.0106928,0,2.89784,-0.12359,0,-0.000137208,-0.0106993,0,2.8967,-0.116772,0,-0.0337422,0.0012969
84.1276,-1.96059e-07,-0.00622075,0,-5.0081e-05,-0.000126615,0,0.00330543,-0.00930536,0,1.98,2.07353,0,0.0033073,-0.00931178,0,1.98078,2.09188,0,-0.0337372,0.002312
84.2169,-2.27004e-07,-0.00622744,0,5.69481e-06,-0.000146066,0,0.00452745,-0.00586571,0,-0.220324,2.85251,0,0.00453267,-0.00586153,0,-0.230065,2.85117,0,-0.0337416,0.00254558
84.3061,-1.81534e-07,-0.00623412,0,5.82005e-05,-0.000117247,0,0.00272912,-0.00261916,0,-2.29503,1.71549,0,0.00273486,-0.00261574,0,-2.3079,1.70897,0,-0.0336803,0.00170836
84.3953,-8.97684e-08,-0.00624074,0,7.15116e-05,-5.85693e-05,0,-0.000896206,-0.00183899,0,-2.82316,-0.610304,0,-0.000897287,-0.00183239,0,-2.83252,-0.605878,0,-0.0337321,0.000172744
84.484,-4.16819e-08,-0.00624727,0,5.69009e-05,-2.74012e-05,0,-0.00279511,-0.00275881,0,-2.25627,-1.83674,0,-0.00280142,-0.00275663,0,-2.24389,-1.84445,0,-0.0336936,0.00238484
84.5732,1.7608e-11,-0.00625378,0,8.48709e-07,-2.33249e-08,0,-0.00444443,-0.00619423,0,-0.0356507,-2.91989,0,-0.00445001,-0.00619054,0,-0.0314716,-2.92655,0,-0.0337408,0.00240505
84.6622,-2.48321e-08,-0.00626029,0,-4.60943e-05,-1.62385e-05,0,-0.00346245,-0.00905352,0,1.82514,-2.27245,0,-0.00346669,-0.00905868,0,1.82034,-2.29157,0,-0.0336817,0.000901257
84.7514,-1.09958e-07,-0.00626684,0,-7.32859e-05,-7.15561e-05,0,-9.89972e-05,-0.0107469,0,2.89734,-0.0922353,0,-9.77105e-05,-0.0107534,0,2.89865,-0.096852,0,-0.0337374,0.000959414
84.8407,-1.98259e-07,-0.00627348,0,-4.85464e-05,-0.00012801,0,0.00339221,-0.00926389,0,1.91721,2.13531,0,0.00339458,-0.00927014,0,1.92221,2.14038,0,-0.0336564,0.00211506
84.9299,-2.26352e-07,-0.00628017,0,9.59459e-06,-0.000145647,0,0.00450182,-0.00567618,0,-0.374596,2.83682,0,0.00450674,-0.00567165,0,-0.384216,2.83375,0,-0.0337382,0.00260127
85.0192,-1.75793e-07,-0.00628685,0,6.07816e-05,-0.000113602,0,0.00250208,-0.00251346,0,-2.41255,1.56219,0,0.00250793,-0.00251023,0,-2.39451,1.57404,0,-0.0337385,0.00209634
85.1084,-8.13969e-08,-0.00629346,0,7.01949e-05,-5.3167e-05,0,-0.00122652,-0.00197588,0,-2.76989,-0.824962,0,-0.00122905,-0.0019697,0,-2.78165,-0.818475,0,-0.0337404,0.000499493
85.1977,-1.05592e-08,-0.0063,0,3.10903e-05,-7.02959e-06,0,-0.00402569,-0.00439655,0,-1.23258,-2.64524,0,-0.00403226,-0.00439529,0,-1.22627,-2.64709,0,-0.0337086,0.00111465
85.2869,-1.02728e-08,-0.0063065,0,-3.07456e-05,-6.71767e-06,0,-0.00403697,-0.00816659,0,1.20998,-2.65477,0,-0.00404363,-0.00816598,0,1.22162,-2.66223,0,-0.0337421,0.00222336
85.3761,-8.3039e-08,-0.00631304,0,-7.07903e-05,-5.41464e-05,0,-0.00116398,-0.0106294,0,2.79769,-0.78577,0,-0.00116172,-0.0106357,0,2.80094,-0.780209,0,-0.0337159,0.00255634
85.4654,-1.77153e-07,-0.00631966,0,-6.04205e-05,-0.000114617,0,0.00255813,-0.0100357,0,2.38799,1.61124,0,0.00255937,-0.0100423,0,2.39051,1.60523,0,-0.0336958,0.00182547
85.5546,-2.26304e-07,-0.00632633,0,-9.82672e-06,-0.00014566,0,0.00449903,-0.00692629,0,0.390774,2.83148,0,0.0045057,-0.00692671,0,0.386397,2.84008,0,-0.0337317,0.000319069
85.6439,-1.98819e-07,-0.00633302,0,4.80019e-05,-0.000128204,0,0.00341382,-0.00334711,0,-1.8943,2.15142,0,0.00341721,-0.00334135,0,-1.90205,2.1396,0,-0.0336769,0.00143142
85.7331,-1.12809e-07,-0.00633966,0,7.29785e-05,-7.3394e-05,0,1.24987e-05,-0.00183691,0,-2.88361,-0.0235004,0,1.62307e-05,-0.00183136,0,-2.88807,-0.0202351,0,-0.0337297,0.00250342
85.8224,-2.52962e-08,-0.00634622,0,4.63374e-05,-1.67015e-05,0,-0.0034429,-0.0035082,0,-1.83964,-2.26001,0,-0.00344954,-0.00350736,0,-1.82507,-2.26739,0,-0.0337323,0.0023832
85.9116,-1.89697e-09,-0.00635273,0,-1.35429e-05,-1.25095e-06,0,-0.00436823,-0.00716674,0,0.534757,-2.8739,0,-0.00437479,-0.00716547,0,0.536318,-2.87545,0,-0.0337247,0.00162692
86.0009,-5.70628e-08,-0.00635925,0,-6.38949e-05,-3.72692e-05,0,-0.0021885,-0.0102451,0,2.52661,-1.44108,0,-0.00219159,-0.0102511,0,2.52667,-1.45968,0,-0.0337417,0.000145018
86.0901,-1.52831e-07,-0.00636584,0,-6.85509e-05,-9.91008e-05,0,0.00159474,-0.0105737,0,2.71531,0.988915,0,0.00159922,-0.0105786,0,2.70621,1.00043,0,-0.0337394,0.00164009
86.1794,-2.20341e-07,-0.00637251,0,-2.50597e-05,-0.000141934,0,0.00426455,-0.00791437,0,0.989992,2.68534,0,0.00426859,-0.00791969,0,0.991914,2.69157,0,-0.0336494,0.00245883
86.2686,-2.12674e-07,-0.0063792,0,3.55762e-05,-0.000136974,0,0.00396185,-0.00416229,0,-1.40291,2.49393,0,0.00396498,-0.00415639,0,-1.41072,2.49074,0,-0.0336134,0.00245781
86.3579,-1.36189e-07,-0.00638586,0,7.13787e-05,-8.83701e-05,0,0.000937126,-0.00197206,0,-2.82463,0.566284,0,0.000940667,-0.00196639,0,-2.82053,0.574405,0,-0.0337305,0.00154258
86.4471,-4.326e-08,-0.00639243,0,5.77084e-05,-2.84325e-05,0,-0.00273402,-0.00285528,0,-2.27404,-1.80405,0,-0.00273771,-0.00284971,0,-2.28997,-1.79558,0,-0.0337237,0.000322172
86.5364,-3.11135e-11,-0.00639895,0,2.34788e-06,-6.02472e-08,0,-0.00444216,-0.00624498,0,-0.09558,-2.92206,0,-0.00444842,-0.00624733,0,-0.0901076,-2.92146,0,-0.033738,0.00170336
86.6256,-3.59334e-08,-0.00640546,0,-5.38568e-05,-2.34911e-05,0,-0.00302234,-0.0096753,0,2.13431,-1.99134,0,-0.00302882,-0.00967694,0,2.12509,-1.9991,0,-0.0336874,0.00242507
86.7148,-1.21228e-07,-0.00641202,0,-7.30876e-05,-7.88199e-05,0,0.000345327,-0.0108848,0,2.8874,0.191202,0,0.000349239,-0.0108903,0,2.89291,0.194179,0,-0.033727,0.00233707
86.804,-2.05328e-07,-0.00641867,0,-4.2951e-05,-0.000132482,0,0.00367075,-0.00906535,0,1.6964,2.31676,0,0.0036751,-0.00907043,0,1.70049,2.3126,0,-0.0336112,0.00106863
86.8933,-2.24627e-07,-0.00642536,0,1.57527e-05,-0.000144548,0,0.00443274,-0.00543637,0,-0.626701,2.78752,0,0.00443941,-0.00543597,0,-0.619137,2.79615,0,-0.0337382,0.000719582
86.9825,-1.66964e-07,-0.00643203,0,6.4151e-05,-0.00010799,0,0.00215576,-0.00245418,0,-2.53581,1.34989,0,0.00215594,-0.0024475,0,-2.53773,1.34248,0,-0.0337103,0.00204795
87.0718,-7.24648e-08,-0.00643864,0,6.82881e-05,-4.73941e-05,0,-0.00158184,-0.00224167,0,-2.69813,-1.05004,0,-0.00158014,-0.00223521,0,-2.7026,-1.04996,0,-0.0337094,0.00259775
87.161,-5.86796e-09,-0.00644517,0,2.34664e-05,-3.94046e-06,0,-0.00421118,-0.00500579,0,-0.933846,-2.76577,0,-0.00421779,-0.00500679,0,-0.922056,-2.77087,0,-0.0337386,0.00204987
87.2502,-1.26993e-08,-0.00645167,0,-3.39823e-05,-8.30401e-06,0,-0.00394121,-0.00850712,0,1.34712,-2.59437,0,-0.00394748,-0.00850945,0,1.34045,-2.59717,0,-0.0337063,0.000551887
87.3394,-8.9459e-08,-0.00645821,0,-7.17841e-05,-5.83061e-05,0,-0.000907604,-0.0108375,0,2.83482,-0.616891,0,-0.000910358,-0.0108436,0,2.8424,-0.620107,0,-0.0337137,0.000977125
